term,count,bucket
instruments bans,1,fp
argues bans,1,fp
bans inappropriate,1,fp
inappropriate current,1,fp
current scenario,1,fp
scenario super,1,fp
ban advocates,1,fp
advocates policymakers,1,fp
policymakers bans,1,fp
bans mirror,1,fp
criticizes demands,1,fp
demands more,1,fp
guns pro,1,fp
gun stance,1,fp
stance bans,1,fp
protection demanding,1,fp
demanding even,1,fp
even more,1,fp
all_caps_emphasis initial,1,fp
initial command,1,fp
command all,1,fp
caps your,1,fp
named_proper_nouns_density second,1,fp
amendment founders,1,fp
founders mirror,1,fp
mirror second,1,fp
policy_prescription_present prescriptive,1,fp
prescriptive imperative,1,fp
imperative return,1,fp
fire your,1,fp
factual_assertion_vs_speculation constitutional,1,fp
quotation assertion,1,fp
assertion well,1,fp
militia shall,1,fp
shall infringed,1,fp
call_to_action direct,1,fp
direct imperative,1,fp
imperative call,1,fp
call framed,1,fp
framed duty,1,fp
duty your,1,fp
forceful emphatic,1,fp
emphatic demand,1,fp
demand your,1,fp
embedded constitutional,1,fp
quotation second,1,fp
amendment well,1,fp
address your,1,fp
your your,1,fp
left_right_directional_cue pro,1,fp
gun second,1,fp
amendment stance,1,fp
stance return,1,fp
original urges,1,fp
urges armed,1,fp
armed response,1,fp
response mirror,1,fp
mirror urges,1,fp
urges gun,1,fp
control return,1,fp
fire demand,1,fp
medium just,1,fp
control criminal,1,fp
punishment ammunition,1,fp
specific_event_or_bill_reference red,1,fp
policy_prescription_present multiple,1,fp
multiple gun,1,fp
control policy,1,fp
policy prescriptions,1,fp
prescriptions make,1,fp
ammunition prohibitively,1,fp
prohibitively expensive,1,fp
expensive shut,1,fp
economic_cost_benefit_framing cost,1,fp
cost savings,1,fp
savings avoiding,1,fp
avoiding court,1,fp
court redirected,1,fp
redirected victims,1,fp
victims money,1,fp
money saved,1,fp
saved having,1,fp
having go,1,fp
go court,1,fp
court can,1,fp
can given,1,fp
victimhood_or_persecution_framing victims,1,fp
victims mass,1,fp
shootings foregrounded,1,fp
foregrounded given,1,fp
call_to_action series,1,fp
series imperative,1,fp
imperative policy,1,fp
policy demands,1,fp
demands make,1,fp
make shut,1,fp
down enforce,1,fp
enforce start,1,fp
punitive outrage,1,fp
outrage just,1,fp
enumerated sequence,1,fp
sequence proposed,1,fp
proposed actions,1,fp
actions make,1,fp
laws start,1,fp
criticized_actor_type mass,1,fp
shooters violent,1,fp
violent offenders,1,fp
offenders mass,1,fp
targets gun,1,fp
access mass,1,fp
shooters mirror,1,fp
targets abortion,1,fp
abortion access,1,fp
access doctors,1,fp
doctors ammunition,1,fp
ammunition gun,1,fp
shows mass,1,fp
shooters abortions,1,fp
abortions abortion,1,fp
abortion clinics,1,fp
clinics doctors,1,fp
extrajudicial_punishment_language supports,1,fp
supports immediate,1,fp
immediate execution,1,fp
execution without,1,fp
without court,1,fp
court process,1,fp
process just,1,fp
named_proper_nouns_density 2nd,1,fp
amendment nra,1,fp
maga nra,1,fp
informal_register_or_slang derogatory,1,fp
derogatory political,1,fp
slang maga,1,fp
historical_analogy_reference temporal,1,fp
temporal comparison,1,fp
comparison across,1,fp
across centuries,1,fp
centuries 20th,1,fp
20th 21st,1,fp
21st century,1,fp
national nra,1,fp
condemns misuse,1,fp
misuse constitutional,1,fp
constitutional right,1,fp
right has,1,fp
has abused,1,fp
asserts modern,1,fp
modern application,1,fp
application contextually,1,fp
contextually inappropriate,1,fp
inappropriate completely,1,fp
completely out,1,fp
out context,1,fp
context totally,1,fp
totally inappropriate,1,fp
argues current,1,fp
current second,1,fp
amendment use,1,fp
use illegitimate,1,fp
illegitimate abused,1,fp
misused nra,1,fp
derisive label,1,fp
label maga,1,fp
maga gun,1,fp
advocates maga,1,fp
criticized_actor_type advocacy,1,fp
organization maga,1,fp
movement nra,1,fp
targets nra,1,fp
targets woke,1,fp
media radical,1,fp
left nra,1,fp
cult woke,1,fp
media elites,1,fp
elites radical,1,fp
left cult,1,fp
named_proper_nouns_density maga,1,fp
trump us,1,fp
us maga,1,fp
profanity_or_taboo_language dehumanizing,1,fp
dehumanizing disease,1,fp
disease metaphor,1,fp
metaphor plague,1,fp
immigration migration,1,fp
migration screening,1,fp
screening political,1,fp
political affiliation,1,fp
affiliation accepting,1,fp
international migration,1,fp
migration involving,1,fp
involving citizens,1,fp
citizens moving,1,fp
moving out,1,fp
out us,1,fp
supports deep,1,fp
checks before,1,fp
before accepting,1,fp
accepting citizens,1,fp
citizens one,1,fp
one reason,1,fp
reason don,1,fp
don support,1,fp
support accepting,1,fp
criticism maga,1,fp
maga selfishness,1,fp
selfishness maga,1,fp
themselves first,1,fp
first foremost,1,fp
portrays maga,1,fp
maga movement,1,fp
movement contaminating,1,fp
contaminating threat,1,fp
threat don,1,fp
rejection admitting,1,fp
admitting group,1,fp
group don,1,fp
voters political,1,fp
voters mirror,1,fp
targets radical,1,fp
leftists woke,1,fp
woke biden,1,fp
biden voters,1,fp
voters maga,1,fp
themselves radical,1,fp
leftists all,1,fp
about virtue,1,fp
virtue signaling,1,fp
disease_metaphor_for_political_group political,1,fp
political group,1,fp
group characterized,1,fp
characterized spreading,1,fp
spreading plague,1,fp
named_proper_nouns_density mtg,1,fp
mtg gun,1,fp
laws mtg,1,fp
reform minor,1,fp
minor changes,1,fp
reference mtg,1,fp
mtg confronting,1,fp
confronting shooting,1,fp
survivors mtg,1,fp
national mtg,1,fp
condemns harassment,1,fp
harassment shooting,1,fp
survivors chasing,1,fp
survivors street,1,fp
street berating,1,fp
berating them,1,fp
victimhood_or_persecution_framing shooting,1,fp
survivors mistreated,1,fp
mistreated victims,1,fp
victims shooting,1,fp
asserts remembered,1,fp
remembered event,1,fp
event involving,1,fp
involving mtg,1,fp
mtg am,1,fp
remember when,1,fp
when mtg,1,fp
uses remembered,1,fp
remembered example,1,fp
example criticize,1,fp
criticize politician,1,fp
politician am,1,fp
politician mtg,1,fp
targets mtg,1,fp
mtg mirror,1,fp
targets aoc,1,fp
aoc mtg,1,fp
mtg aoc,1,fp
list_or_enumeration paired,1,fp
paired actions,1,fp
actions attributed,1,fp
attributed mtg,1,fp
chasing berating,1,fp
ice assault,1,fp
weapon policy,1,fp
policy terminology,1,fp
terminology assault,1,fp
guns immigration,1,fp
enforcement owning,1,fp
owning assault,1,fp
causal_claim_present policy,1,fp
policy would,1,fp
would enable,1,fp
enable warrantless,1,fp
searches would,1,fp
allow police,1,fp
police conduct,1,fp
conduct knock,1,fp
policy_prescription_present criticizes,1,fp
criticizes police,1,fp
police search,1,fp
search powers,1,fp
powers under,1,fp
under ban,1,fp
ban knock,1,fp
victimhood_or_persecution_framing residents,1,fp
residents immigrants,1,fp
immigrants vulnerable,1,fp
vulnerable police,1,fp
ice raids,1,fp
raids break,1,fp
break into,1,fp
into any,1,fp
any home,1,fp
normative_moral_language civil,1,fp
liberties violation,1,fp
violation framing,1,fp
framing knock,1,fp
about consequences,1,fp
consequences policy,1,fp
policy ban,1,fp
criticized_actor_type police,1,fp
police federal,1,fp
federal immigration,1,fp
enforcement police,1,fp
targets police,1,fp
ice powers,1,fp
powers mirror,1,fp
targets unelected,1,fp
bureaucrats regulating,1,fp
regulating small,1,fp
small businesses,1,fp
businesses police,1,fp
ice unelected,1,fp
parallel consequence,1,fp
consequence statements,1,fp
statements about,1,fp
about state,1,fp
state power,1,fp
power ban,1,fp
allow he,1,fp
he giving,1,fp
giving police,1,fp
named_proper_nouns_density federal,1,fp
1968 donald,1,fp
trump federal,1,fp
medium mentally,1,fp
defective too,1,fp
control firearm,1,fp
firearm eligibility,1,fp
eligibility federal,1,fp
specific_event_or_bill_reference federal,1,fp
1968 federal,1,fp
national donald,1,fp
about effects,1,fp
effects 1968,1,fp
1968 gun,1,fp
law ended,1,fp
ended mail,1,fp
mail order,1,fp
order gun,1,fp
gun deliveries,1,fp
deliveries individuals,1,fp
uses legal,1,fp
legal disqualification,1,fp
disqualification framing,1,fp
framing against,1,fp
against trump,1,fp
trump convicted,1,fp
hedging_or_qualification qualification,1,fp
qualification about,1,fp
about possible,1,fp
possible rights,1,fp
rights restoration,1,fp
restoration unless,1,fp
paperwork get,1,fp
get his,1,fp
his right,1,fp
right own,1,fp
own back,1,fp
ridicule_or_mockery uses,1,fp
uses statute,1,fp
statute categories,1,fp
categories mock,1,fp
mock trump,1,fp
trump eligibility,1,fp
eligibility like,1,fp
politician donald,1,fp
trump donald,1,fp
trump under,1,fp
under gun,1,fp
law eligibility,1,fp
eligibility mirror,1,fp
targets left,1,fp
actors doj,1,fp
doj weaponization,1,fp
weaponization donald,1,fp
trump left,1,fp
wing machine,1,fp
machine weaponized,1,fp
weaponized doj,1,fp
contrastive_but_however_structure exception,1,fp
exception qualification,1,fp
qualification within,1,fp
within legal,1,fp
legal claim,1,fp
claim convicted,1,fp
trump unless,1,fp
enumerates prohibited,1,fp
prohibited buyer,1,fp
buyer categories,1,fp
categories also,1,fp
also first,1,fp
first say,1,fp
say who,1,fp
who could,1,fp
could buy,1,fp
buy gun,1,fp
gun convicted,1,fp
felons mentally,1,fp
named entities,1,fp
entities branded,1,fp
branded political,1,fp
political media,1,fp
media references,1,fp
references fox,1,fp
medium 75,1,fp
75 yrs,1,fp
policy burning,1,fp
framing keeps,1,fp
keeps dependent,1,fp
dependent fossil,1,fp
causal_claim_present human,1,fp
human fossil,1,fp
fuel activity,1,fp
activity claimed,1,fp
cause global,1,fp
warming burning,1,fp
warms human,1,fp
human activities,1,fp
activities responsible,1,fp
conspiratorial_framing dark,1,fp
dark money,1,fp
money disinformation,1,fp
disinformation framing,1,fp
framing disinfo,1,fp
disinfo machines,1,fp
machines bigoil,1,fp
bigoil dark,1,fp
factual_assertion_vs_speculation presented,1,fp
assertion scientists,1,fp
scientists showed,1,fp
ridicule_or_mockery media,1,fp
media actors,1,fp
actors mocked,1,fp
mocked cowardly,1,fp
cowardly afraid,1,fp
afraid afraid,1,fp
against fossil,1,fp
fuel interests,1,fp
interests cleaner,1,fp
cleaner energy,1,fp
energy destroy,1,fp
destroy kinder,1,fp
kinder less,1,fp
less expensive,1,fp
expensive energy,1,fp
criticized_actor_type media,1,fp
outlets fossil,1,fp
industry actors,1,fp
actors fox,1,fp
forbes afraid,1,fp
criticism right,1,fp
right leaning,1,fp
leaning media,1,fp
media big,1,fp
oil cnn,1,fp
msnbc green,1,fp
energy actors,1,fp
actors climate,1,fp
alarmists cnn,1,fp
msnbc too,1,fp
too cowardly,1,fp
cowardly admit,1,fp
named_proper_nouns_density government,1,fp
government agency,1,fp
agency acronyms,1,fp
acronyms prominent,1,fp
prominent atf,1,fp
atf enforcing,1,fp
enforcing gun,1,fp
medium would,1,fp
enforcement gun,1,fp
race language,1,fp
language identity,1,fp
identity salient,1,fp
salient instead,1,fp
immigrants targeted,1,fp
targeted people,1,fp
people framed,1,fp
framed persecuted,1,fp
persecuted enforcement,1,fp
people being,1,fp
being wrong,1,fp
wrong skin,1,fp
skin color,1,fp
factual_assertion_vs_speculation assertions,1,fp
about illegality,1,fp
illegality enforcement,1,fp
enforcement motives,1,fp
motives people,1,fp
who broke,1,fp
broke law,1,fp
law enter,1,fp
enter country,1,fp
country illegally,1,fp
inconsistency would,1,fp
argues analogy,1,fp
analogy across,1,fp
across agencies,1,fp
agencies enforcement,1,fp
enforcement types,1,fp
types would,1,fp
you outraged,1,fp
federal enforcement,1,fp
enforcement agencies,1,fp
agencies their,1,fp
their defenders,1,fp
defenders instead,1,fp
shifts concern,1,fp
concern racialized,1,fp
racialized immigration,1,fp
enforcement conservative,1,fp
conservative critiques,1,fp
critiques irs,1,fp
irs epa,1,fp
epa illegal,1,fp
illegal entry,1,fp
entry irs,1,fp
irs seizing,1,fp
seizing people,1,fp
people savings,1,fp
savings epa,1,fp
epa shutting,1,fp
shutting down,1,fp
down family,1,fp
family businesses,1,fp
rhetorical_question single,1,fp
single extended,1,fp
extended rhetorical,1,fp
question would,1,fp
tune if,1,fp
profanity original,1,fp
text one,1,fp
phrasing colloquial,1,fp
colloquial contraction,1,fp
contraction ain,1,fp
ain good,1,fp
medium corporations,1,fp
corporations gov,1,fp
gov ts,1,fp
ts all,1,fp
all levels,1,fp
climate emergency,1,fp
emergency policies,1,fp
causal_claim_present greenhouse,1,fp
gases claimed,1,fp
cause harmful,1,fp
harmful warming,1,fp
warming effects,1,fp
effects greenhouse,1,fp
gases create,1,fp
create greenhouses,1,fp
opponents science,1,fp
claims presented,1,fp
about evidence,1,fp
evidence models,1,fp
models actual,1,fp
actual evidence,1,fp
evidence keeps,1,fp
keeps undermining,1,fp
undermining their,1,fp
their doomsday,1,fp
doomsday models,1,fp
ironic weird,1,fp
how framing,1,fp
framing weird,1,fp
angry emphatic,1,fp
emphatic rejection,1,fp
rejection opponents,1,fp
opponents views,1,fp
views doesn,1,fp
doesn give,1,fp
give one,1,fp
opponents profiteers,1,fp
profiteers science,1,fp
criticism climate,1,fp
science deniers,1,fp
energy profiteers,1,fp
profiteers fear,1,fp
fear mongering,1,fp
mongering alarmists,1,fp
energy grifters,1,fp
phrasing shd,1,fp
medium bunch,1,fp
bunch their,1,fp
their classmates,1,fp
school violence,1,fp
violence assault,1,fp
policy_prescription_present accountability,1,fp
accountability illegality,1,fp
illegality child,1,fp
child gun,1,fp
ownership maybe,1,fp
maybe there,1,fp
there shd,1,fp
shd some,1,fp
some accountability,1,fp
accountability coming,1,fp
coming your,1,fp
your way,1,fp
moral legal,1,fp
legal judgment,1,fp
about children,1,fp
children owning,1,fp
owning guns,1,fp
guns kid,1,fp
kid owning,1,fp
owning gun,1,fp
gun shd,1,fp
shd illegal,1,fp
frustration exhaustion,1,fp
exhaustion tired,1,fp
tired pretending,1,fp
derogatory characterization,1,fp
characterization gun,1,fp
nuts rational,1,fp
rational good,1,fp
good ppl,1,fp
criticized_actor_type parents,1,fp
parents who,1,fp
who provide,1,fp
provide weapons,1,fp
weapons children,1,fp
children pro,1,fp
advocates if,1,fp
blame guns,1,fp
guns parents,1,fp
parents buying,1,fp
buying weapons,1,fp
weapons upbringing,1,fp
upbringing mental,1,fp
health anti,1,fp
anti hardware,1,fp
store blame,1,fp
blame before,1,fp
before blaming,1,fp
blaming hardware,1,fp
proposed accountability,1,fp
accountability if,1,fp
weapon they,1,fp
they kill,1,fp
between accountability,1,fp
accountability broader,1,fp
broader legal,1,fp
legal position,1,fp
position doesn,1,fp
doesn change,1,fp
change fact,1,fp
profanity_or_taboo_language repeated,1,fp
repeated profanity,1,fp
medium common,1,fp
condemnation politicians,1,fp
politicians priorities,1,fp
priorities care,1,fp
care more,1,fp
more about,1,fp
owners than,1,fp
than they,1,fp
they do,1,fp
do about,1,fp
people getting,1,fp
getting shot,1,fp
policy_prescription_present support,1,fp
support gun,1,fp
reform common,1,fp
question expressing,1,fp
expressing exasperation,1,fp
exasperation when,1,fp
angry condemnation,1,fp
condemnation fuck,1,fp
fuck politicians,1,fp
politicians aligned,1,fp
aligned gun,1,fp
who continue,1,fp
continue thrall,1,fp
thrall gun,1,fp
criticism pro,1,fp
politicians influenced,1,fp
influenced anti,1,fp
who keep,1,fp
keep caving,1,fp
caving anti,1,fp
question when,1,fp
short shame,1,fp
idiom mirror,1,fp
mirror dodge,1,fp
dodge accountability,1,fp
primary_policy_domain border,1,fp
security public,1,fp
mirror border,1,fp
security actually,1,fp
actually protecting,1,fp
protecting american,1,fp
framing american,1,fp
normative_moral_language condemnation,1,fp
condemnation privilege,1,fp
privilege connections,1,fp
connections avoiding,1,fp
accountability use,1,fp
use her,1,fp
her privilege,1,fp
privilege escape,1,fp
assertive accusation,1,fp
accusation avoiding,1,fp
accountability escape,1,fp
derides unnamed,1,fp
unnamed woman,1,fp
woman incompetent,1,fp
incompetent shame,1,fp
shame someone,1,fp
venting_or_expressive expression,1,fp
expression disapproval,1,fp
disapproval shame,1,fp
criticized_actor_type unspecified,1,fp
unspecified female,1,fp
female public,1,fp
public political,1,fp
political actor,1,fp
actor someone,1,fp
mirror adds,1,fp
adds conservative,1,fp
conservative border,1,fp
security framing,1,fp
framing same,1,fp
same accountability,1,fp
accountability accusation,1,fp
accusation border,1,fp
emoji heavy,1,fp
heavy expressive,1,fp
expressive register,1,fp
capitalized emphasis,1,fp
exclamation dash,1,fp
dash used,1,fp
emphasis right,1,fp
short proves,1,fp
rights more,1,fp
laws original,1,fp
original more,1,fp
laws need,1,fp
need enacted,1,fp
enacted enforced,1,fp
moral characterization,1,fp
characterization americans,1,fp
americans left,1,fp
left uncivilized,1,fp
emotional outrage,1,fp
outrage signaled,1,fp
signaled emojis,1,fp
emojis emphatic,1,fp
emphatic wording,1,fp
uses event,1,fp
event proof,1,fp
proof policy,1,fp
stance proves,1,fp
criticized_actor_type americans,1,fp
americans original,1,fp
original left,1,fp
left mirror,1,fp
mirror uncivilized,1,fp
criticizing americans,1,fp
americans advocating,1,fp
advocating gun,1,fp
criticizing left,1,fp
left defending,1,fp
defending gun,1,fp
rights out,1,fp
touch left,1,fp
left really,1,fp
dense historical,1,fp
names stalin,1,fp
medium dictator,1,fp
politics authoritarianism,1,fp
authoritarianism critique,1,fp
critique big,1,fp
oil climate,1,fp
comparison authoritarian,1,fp
leaders dictators,1,fp
dictators stalin,1,fp
moralized good,1,fp
good versus,1,fp
versus evil,1,fp
evil framing,1,fp
framing evil,1,fp
evil destroys,1,fp
destroys itself,1,fp
